Product,Brand,Price,Rating,Review,Votes,Review_Length,Polarity,Sentiment
Samsung Galaxy S4 GT-I9515L - Unlocked (White),Samsung,250.0,5,excelent,0.0,8,0.0,Neutral
Samsung Galaxy S4 I337 16GB 4G LTE Unlocked GSM Smartphone - Black (Certified Refurbished),Samsung,149.99,1,I bought this 'recertified' phone for my father. The phone worked for 2 days. It appears the phone had never been checked out. Then it started to report 'SIM card removed' and required restart. This escalated to several times daily. Then it started to report 'SD card removed'. Neither card had been removed or had moved on their own. Both are spring-loaded and lock the card in place. Phone returned to Amazon and awaiting return of the money.,4.0,444,0.19999999999999998,Neutral
Samsung Galaxy S4 I337 16GB 4G LTE Unlocked GSM Smartphone - Black (Certified Refurbished),Samsung,149.99,5,Great phone for a good price! Everything arrived as seen in picture and quickly too. Would order from this seller again!!,0.0,121,0.7319444444444444,Positive
Samsung Galaxy S4 I337 16GB 4G LTE Unlocked GSM Smartphone - Black (Certified Refurbished),Samsung,149.99,5,Muy bien,0.0,8,0.0,Neutral
Samsung Galaxy S4 I337 16GB 4G LTE Unlocked GSM Smartphone - Black (Certified Refurbished),Samsung,149.99,5,Just what I wanted. Had no problem with using it on straight talk. Just but my Sims card in and bam worked.,0.0,107,0.2,Neutral
Samsung Galaxy S4 I337 16GB 4G LTE Unlocked GSM Smartphone - Black (Certified Refurbished),Samsung,149.99,5,Excelent Ítem.,0.0,14,0.0,Neutral
Samsung Galaxy S4 I337 16GB 4G LTE Unlocked GSM Smartphone - Black (Certified Refurbished),Samsung,149.99,4,"Phone its excellent, charger came damage I plugged it on with USB it worked",0.0,75,1.0,Positive
Samsung Galaxy S4 I337 16GB 4G LTE Unlocked GSM Smartphone - Black (Certified Refurbished),Samsung,149.99,1,The phone is not working properly get echoes when I make calls n receive call would like another one,0.0,100,0.0,Neutral
Samsung Galaxy S4 I337 16GB 4G LTE Unlocked GSM Smartphone - Black (Certified Refurbished),Samsung,149.99,2,The phone looked brand new but the front camera in the phone did not work. It was dark. So it was returned 2 days ago.,0.0,118,-0.0068181818181818205,Neutral
Samsung Galaxy S4 I337 16GB 4G LTE Unlocked GSM Smartphone - Black (Certified Refurbished),Samsung,149.99,5,Excellent condition,1.0,19,1.0,Positive
Samsung Galaxy S4 I337 16GB 4G LTE Unlocked GSM Smartphone - Black (Certified Refurbished),Samsung,149.99,1,After 6 weeks signal started getting shaky and at times would even get the emergency calls only wsrning. I thought there maybe a problem with the Sim card. I changed to a new Sim and the problem persist.,1.0,203,-0.06565656565656565,Neutral
Samsung Galaxy S4 I337 16GB 4G LTE Unlocked GSM Smartphone - Black (Certified Refurbished),Samsung,149.99,5,Works great so far. No problems. Lots of storage. So much cheeper then buying from the phone store. And no contract required. Using with Verizon and it works great.,0.0,164,0.47500000000000003,Positive
Samsung Galaxy S4 I337 16GB 4G LTE Unlocked GSM Smartphone - Black (Certified Refurbished),Samsung,149.99,1,PHONE ONLY WORKED FOR 2 WEEKS,0.0,29,0.0,Neutral
Samsung Galaxy S4 I337 16GB 4G LTE Unlocked GSM Smartphone - Black (Certified Refurbished),Samsung,149.99,4,I like the phone but it didn't come with head phones why?,0.0,57,0.0,Neutral
Samsung Galaxy S4 I337 16GB 4G LTE Unlocked GSM Smartphone - Black (Certified Refurbished),Samsung,149.99,5,It was a great phone! My husband is super hard on phones and it lasted with him for about 2 years!! I would order again if i needed to!,0.0,135,0.2545572916666666,Positive
Samsung Galaxy S4 I337 16GB 4G LTE Unlocked GSM Smartphone - Black (Certified Refurbished),Samsung,149.99,2,Phone isn't as strong as it should of been like other galaxy phones I've had in past held up very strong.,0.0,105,0.15541666666666668,Neutral
Samsung Galaxy S4 I337 16GB 4G LTE Unlocked GSM Smartphone - Black (Certified Refurbished),Samsung,149.99,4,Ok phone but cant seem to hold a signal if WiFi is on.,0.0,54,0.5,Positive
Samsung Galaxy S4 I337 16GB 4G LTE Unlocked GSM Smartphone - Black (Certified Refurbished),Samsung,149.99,5,Good phone,0.0,10,0.7,Positive
Samsung Galaxy S4 I337 16GB 4G LTE Unlocked GSM Smartphone - Black (Certified Refurbished),Samsung,149.99,5,As expected,0.0,11,-0.1,Neutral
Samsung Galaxy S4 I337 16GB 4G LTE Unlocked GSM Smartphone - Black (Certified Refurbished),Samsung,149.99,5,Phone just crashed didn't last long,0.0,35,-0.025,Neutral
Samsung Galaxy S4 I337 16GB 4G LTE Unlocked GSM Smartphone - Black (Certified Refurbished),Samsung,149.99,1,It kept on freezing up,0.0,22,0.0,Neutral
Samsung Galaxy S4 I337 16GB 4G LTE Unlocked GSM Smartphone - Black (Certified Refurbished),Samsung,149.99,5,Works as if it was brand new. Packaging was great. I bought it for my aunt who had a Galaxy S3 prior to receiving this phone. She can't get over how much faster the S4 is. She's very happy and I have peace of mind knowing her cell phone is always on her and that it works well.,0.0,277,0.42727272727272736,Positive
Samsung Galaxy S4 I337 16GB 4G LTE Unlocked GSM Smartphone - Black (Certified Refurbished),Samsung,149.99,1,The USB connection did not work,0.0,31,0.0,Neutral
Samsung Galaxy S4 I337 16GB 4G LTE Unlocked GSM Smartphone - Black (Certified Refurbished),Samsung,149.99,1,The charging port stopped working after 2 weeks of receiving the product. phone was great for pictures and storage space. But it is useless if you can't have power!,0.0,164,0.08750000000000002,Neutral
Samsung Galaxy S4 I337 16GB 4G LTE Unlocked GSM Smartphone - Black (Certified Refurbished),Samsung,149.99,4,Great product arrived on time and works as supposed to.,0.0,55,0.8,Positive
Samsung Galaxy S4 I337 16GB 4G LTE Unlocked GSM Smartphone - Black (Certified Refurbished),Samsung,149.99,1,Had a phone for for a month-and-a-half and it went blank,0.0,56,0.0,Neutral
Samsung Galaxy S4 I337 16GB 4G LTE Unlocked GSM Smartphone - Black (Certified Refurbished),Samsung,149.99,1,Phone stopped working right after close of return window. Does not charge. Don't waste your money.,0.0,98,0.042857142857142844,Neutral
Samsung Galaxy S4 I337 16GB 4G LTE Unlocked GSM Smartphone - Black (Certified Refurbished),Samsung,149.99,1,"The phone malfunctioned within three months. It had not been dropped, nor been in contact with water. Just in time for potential job interviewers to be calling....",0.0,163,0.0,Neutral
Samsung Galaxy S4 I337 16GB 4G LTE Unlocked GSM Smartphone - Black (Certified Refurbished),Samsung,149.99,3,It was a ok phone,0.0,17,0.5,Positive
Samsung Galaxy S4 I337 16GB 4G LTE Unlocked GSM Smartphone - Black (Certified Refurbished),Samsung,149.99,1,"The S4 was in great shape as it looked new. Unfortunately the actual calling feature only worked sporadically, which is not what you want from a phone. Sending it back.",1.0,168,0.07272727272727274,Neutral
Samsung Galaxy S4 I337 16GB 4G LTE Unlocked GSM Smartphone - Black (Certified Refurbished),Samsung,149.99,1,No,0.0,2,0.0,Neutral
Samsung Galaxy S4 I337 16GB 4G LTE Unlocked GSM Smartphone - Black (Certified Refurbished),Samsung,149.99,5,My grandson loves it,0.0,20,0.0,Neutral
Samsung Galaxy S4 I337 16GB 4G LTE Unlocked GSM Smartphone - Black (Certified Refurbished),Samsung,149.99,4,"Good, reliable phone with removable battery and micro SD card. It's older technology but does the most important things well at a low price.",0.0,140,0.35333333333333333,Positive
Samsung Galaxy S4 I337 16GB 4G LTE Unlocked GSM Smartphone - Black (Certified Refurbished),Samsung,149.99,4,I will give a 4 star. the phone was a gift. the reciever seems to be happy,0.0,74,0.8,Positive
Samsung Galaxy S4 I337 16GB 4G LTE Unlocked GSM Smartphone - Black (Certified Refurbished),Samsung,149.99,5,Larger screen and faster than old phone. I have only had the phone a month. So far been great.,1.0,94,0.2,Neutral
Samsung Galaxy S4 I337 16GB 4G LTE Unlocked GSM Smartphone - Black (Certified Refurbished),Samsung,149.99,1,Product worked for one day. Contracted seller and was not helpful.,0.0,66,0.0,Neutral
Samsung Galaxy S4 I337 16GB 4G LTE Unlocked GSM Smartphone - Black (Certified Refurbished),Samsung,149.99,3,This phone was not unlocked as it is stated. I'm am now going through AT&T to unlock it. More pain in my ass because you people suck.,2.0,133,0.5,Positive
Samsung Galaxy S4 I337 16GB 4G LTE Unlocked GSM Smartphone - Black (Certified Refurbished),Samsung,149.99,5,"I bought the S4 not to be used as a phone, but just as an Android device. It was cheaper than an Apple iPod with better functionality. The only concern I have it that the back cover seems a bit flimsy.",1.0,201,0.16666666666666666,Neutral
Samsung Galaxy S4 I337 16GB 4G LTE Unlocked GSM Smartphone - Black (Certified Refurbished),Samsung,149.99,5,Pic clear distinction,0.0,21,0.09999999999999999,Neutral
Samsung Galaxy S4 I337 16GB 4G LTE Unlocked GSM Smartphone - Black (Certified Refurbished),Samsung,149.99,5,Very pleased.,0.0,13,0.65,Positive
Samsung Galaxy S4 I337 16GB 4G LTE Unlocked GSM Smartphone - Black (Certified Refurbished),Samsung,149.99,2,"Screen was too small for my liking, so I sent it back but nothing was wrong with the phone.",0.0,91,-0.25,Negative
Samsung Galaxy S4 I337 16GB 4G LTE Unlocked GSM Smartphone - Black (Certified Refurbished),Samsung,149.99,1,Very very bad. Return this item.,0.0,32,-0.9099999999999998,Negative
Samsung Galaxy S4 I337 16GB 4G LTE Unlocked GSM Smartphone - Black (Certified Refurbished),Samsung,149.99,5,"Came unlocked. Great phone,",0.0,27,0.8,Positive
Samsung Galaxy S4 I337 16GB 4G LTE Unlocked GSM Smartphone - Black (Certified Refurbished),Samsung,149.99,1,"total junk phone. stop working about 3 weeks after purchasing.. barely even used in those 3 weeks. never dropped. the phone just stopped responding, along with this seller who never bothered to return an email, so i couldn't use the warranty that came with it. total waste of money and time. fraud and deserves a bad reputation",0.0,327,-0.16999999999999998,Neutral
Samsung Galaxy S4 I337 16GB 4G LTE Unlocked GSM Smartphone - Black (Certified Refurbished),Samsung,149.99,5,"Arrivedo in a timely manner, brand new! Excellent service!Thank you!",0.0,68,0.5852272727272727,Positive
Samsung Galaxy S4 I337 16GB 4G LTE Unlocked GSM Smartphone - Black (Certified Refurbished),Samsung,149.99,5,Works,0.0,5,0.0,Neutral
Samsung Galaxy S4 I337 16GB 4G LTE Unlocked GSM Smartphone - Black (Certified Refurbished),Samsung,149.99,5,my sis love it,0.0,14,0.5,Positive
Samsung Galaxy S4 I337 16GB 4G LTE Unlocked GSM Smartphone - Black (Certified Refurbished),Samsung,149.99,4,Great product.,0.0,14,0.8,Positive
Samsung Galaxy S4 I337 16GB 4G LTE Unlocked GSM Smartphone - Black (Certified Refurbished),Samsung,149.99,5,perfecta condicion,0.0,18,0.0,Neutral
Samsung Galaxy S4 I337 16GB 4G LTE Unlocked GSM Smartphone - Black (Certified Refurbished),Samsung,149.99,5,"Honestly, I didn't read the reviews for this phone before buying it. After purchase I read the reviews and was a little worried. I received the phone and it looked fantastic! Only thing was it didn't come with head phones or in it's original case like in the photo. The phone itself I tested for all the problems others had with it and it works wonderfully! Fantastic color and graphics! Thanks so much! Looking forward to receiving the headphones",0.0,447,0.2796875,Positive
